date,cc,rate
2025-08-12,EUR,48.1969
2025-08-13,EUR,48.0758
2025-08-14,EUR,48.6472
2025-08-15,EUR,48.4405
2025-08-16,EUR,48.4405
2025-08-17,EUR,48.4405
2025-08-18,EUR,48.3059
2025-08-19,EUR,48.1739
2025-08-20,EUR,48.3241
2025-08-21,EUR,48.1684
2025-08-22,EUR,47.9825
2025-08-23,EUR,47.9825
2025-08-24,EUR,47.9825
2025-08-25,EUR,47.91
2025-08-26,EUR,48.4731
2025-08-27,EUR,48.2655
2025-08-28,EUR,47.88
2025-08-29,EUR,48.1341
2025-08-30,EUR,48.1341
2025-08-31,EUR,48.1341
2025-09-01,EUR,48.196
2025-09-02,EUR,48.4675
2025-09-03,EUR,48.1756
2025-09-04,EUR,48.2024
2025-09-05,EUR,48.1348
2025-09-06,EUR,48.1348
2025-09-07,EUR,48.1348
2025-09-08,EUR,48.1634
2025-09-09,EUR,48.3818
2025-09-10,EUR,48.2916
2025-09-11,EUR,48.2408
2025-09-12,EUR,48.2739
2025-09-13,EUR,48.2739
2025-09-14,EUR,48.2739
2025-09-15,EUR,48.3929
2025-09-16,EUR,48.4967
2025-09-17,EUR,48.6567
2025-09-18,EUR,48.7738
2025-09-19,EUR,48.785
2025-09-20,EUR,48.785
2025-09-21,EUR,48.785
2025-09-22,EUR,48.4215
2025-09-23,EUR,48.7304
2025-09-24,EUR,48.8012
2025-09-25,EUR,48.6573
2025-09-26,EUR,48.7118
2025-09-27,EUR,48.7118
2025-09-28,EUR,48.7118
2025-09-29,EUR,48.4059
2025-09-30,EUR,48.4408
2025-10-01,EUR,48.3028
2025-10-02,EUR,48.3734
2025-10-03,EUR,48.5039
2025-10-04,EUR,48.5039
2025-10-05,EUR,48.5039
2025-10-06,EUR,48.3818
2025-10-07,EUR,48.2696
2025-10-08,EUR,48.1742
2025-10-09,EUR,48.1386
2025-10-10,EUR,48.2053
2025-10-11,EUR,48.2053
2025-10-12,EUR,48.2053
2025-10-13,EUR,48.1094
2025-10-14,EUR,48.1347
2025-10-15,EUR,48.2354
2025-10-16,EUR,48.5301
2025-10-17,EUR,48.5224
2025-10-18,EUR,48.5224
2025-10-19,EUR,48.5224
2025-10-20,EUR,48.7624
2025-10-21,EUR,48.663
2025-10-22,EUR,48.4732
2025-10-23,EUR,48.369
2025-10-24,EUR,48.5502
2025-10-25,EUR,48.5502
2025-10-26,EUR,48.5502
2025-10-27,EUR,48.7668
2025-10-28,EUR,48.9742
2025-10-29,EUR,48.9784
2025-10-30,EUR,48.8657
2025-10-31,EUR,48.5132
2025-11-01,EUR,48.5132
2025-11-02,EUR,48.5132
2025-11-03,EUR,48.4088
2025-11-04,EUR,48.4269
2025-11-05,EUR,48.3329
2025-11-06,EUR,48.3351
2025-11-07,EUR,48.5224
2025-11-08,EUR,48.5224
2025-11-09,EUR,48.5224
2025-11-10,EUR,48.5058
2025-11-11,EUR,48.543
2025-11-12,EUR,48.6101
2025-11-13,EUR,48.6544
2025-11-14,EUR,48.8827
2025-11-15,EUR,48.8827
2025-11-16,EUR,48.8827
2025-11-17,EUR,48.9835
2025-11-18,EUR,48.7872
2025-11-19,EUR,48.7914
